ep_rew_mean,time_elapsed,total_timesteps
737,11028,573000
,,
737,11037,573500
,,
737,11047,574000
,,
737,11057,574500
,,
737,11066,575000
,,
737,11076,575500
,,
737,11085,576000
,,
737,11095,576500
,,
737,11104,577000
,,
737,11114,577500
,,
737,11123,578000
,,
737,11133,578500
,,
737,11142,579000
,,
737,11152,579500
,,
737,11161,580000
,,
737,11171,580500
,,
737,11180,581000
,,
737,11190,581500
,,
737,11199,582000
,,
737,11209,582500
,,
737,11219,583000
,,
737,11228,583500
,,
737,11238,584000
,,
737,11247,584500
,,
737,11257,585000
,,
737,11266,585500
,,
737,11276,586000
,,
737,11286,586500
,,
737,11296,587000
,,
737,11305,587500
,,
737,11315,588000
,,
737,11324,588500
,,
737,11334,589000
,,
737,11343,589500
,,
737,11353,590000
,,
737,11363,590500
,,
737,11372,591000
,,
737,11382,591500
,,
737,11391,592000
,,
737,11401,592500
,,
737,11411,593000
,,
737,11420,593500
,,
737,11430,594000
,,
737,11439,594500
,,
737,11449,595000
,,
737,11459,595500
,,
737,11468,596000
,,
737,11478,596500
,,
737,11487,597000
,,
737,11497,597500
,,
737,11507,598000
,,
737,11516,598500
,,
737,11526,599000
,,
737,11536,599500
,,
737,11546,600000
,,
737,11555,600500
,,
737,11565,601000
,,
737,11575,601500
,,
737,11584,602000
,,
737,11594,602500
,,
737,11604,603000
,,
737,11613,603500
,,
737,11623,604000
,,
737,11632,604500
,,
737,11642,605000
,,
737,11651,605500
,,
737,11661,606000
,,
737,11671,606500
,,
737,11680,607000
,,
737,11690,607500
,,
737,11699,608000
,,
737,11709,608500
,,
737,11718,609000
,,
737,11728,609500
,,
737,11737,610000
,,
737,11747,610500
,,
737,11756,611000
,,
737,11766,611500
,,
737,11776,612000
,,
737,11785,612500
,,
737,11795,613000
,,
737,11804,613500
,,
737,11814,614000
,,
737,11823,614500
,,
737,11833,615000
,,
737,11843,615500
,,
737,11853,616000
,,
737,11862,616500
,,
737,11872,617000
,,
737,11881,617500
,,
737,11891,618000
,,
737,11901,618500
,,
737,11911,619000
,,
737,11920,619500
,,
737,11930,620000
,,
737,11939,620500
,,
737,11949,621000
,,
737,11958,621500
,,
737,11968,622000
,,
737,11977,622500
,,
737,11987,623000
,,
737,11996,623500
,,
737,12006,624000
,,
737,12016,624500
,,
737,12026,625000
,,
737,12036,625500
,,
737,12046,626000
,,
737,12056,626500
,,
737,12065,627000
,,
737,12075,627500
,,
737,12086,628000
,,
737,12095,628500
,,
737,12105,629000
,,
737,12114,629500
,,
737,12124,630000
,,
737,12134,630500
,,
737,12143,631000
,,
737,12153,631500
,,
